Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
2.726291928180282,0.8463695025029835,0.46139910164443204,-1.0212097653370438,1.1218620532870365,1.5041475510953783,-0.7771324904699446,-0.2125309524798114
0.7460233598091999,0.301485015404905,-0.361241021803613,0.6261079620516292,0.6722271486138534,-0.5950556420009304,1.7426778945244346,0.3451311194094907
1.9008177647968116,-0.20897675241854474,-0.4072662958179553,-1.3629815195026282,-0.553291953773119,0.3561587629845275,-0.8367530312510228,1.2615005050737969
1.6356375984031764,-0.8904291461721104,-1.4049225223145374,-1.6677514821614705,1.83140848166164,0.36929475038575266,1.3507896122155827,1.0492386608986415
-0.4220525403277731,-0.14807719724310742,-1.0081492920139035,-0.3075679172457883,-0.46516051461265046,-1.6884672235010836,0.2887995761654049,0.4856403481202467
-1.0341463620549471,0.09348386466004281,1.0408181498935725,-1.2801978966870078,2.3607690423575356,-2.4232974314166733,0.6757964563277497,0.4821728557777109
-1.2522077540480792,-1.2897028801568047,-0.47493869254939103,-0.32080448959085384,-0.27756894272981286,0.9056325146708194,0.12093600169199172,3.192396940096002
-1.821928209603822,0.461135782383178,0.3306333771572885,-0.7007590961935221,1.333293468313899,-0.29475037451811537,0.24648127850414805,1.3256491258701977
-0.19949651388277365,-0.1006484178634061,-0.8459120412470775,0.4997400741475873,-1.0290520343957252,0.025769906462131034,1.3609383484968987,-0.574643518483744
-0.6368271970010472,0.07340476357504312,0.5075469810712503,-0.5382318703756716,0.15643418561013736,0.4476163735734084,0.8724363728877774,0.509644271621563
0.8989520903922359,0.9574682792896076,-0.8081252881520229,0.8706831681081117,1.3777617502607047,-0.16914310811957947,-1.3632388054985003,0.9951482453481448
1.0568816788598574,-1.8594863396001904,0.7592527737135134,1.771757160747892,-0.7722289511061022,0.5731734375626871,0.3477142790052707,-0.40903208611902653
-0.7343308950060181,-1.9906177829919254,1.0239742977966666,0.07988045625367478,-0.3743563641467428,-1.4977906831751377,-1.2985883973202486,-0.8685640531963842
-0.5686853648710513,-1.0885806784116534,-0.8678630211225294,0.42730265415510493,0.9749418753948044,1.8855166091885582,-0.7275249444309132,0.5564206388493588
1.0559825550155395,0.41590042000977484,1.6900149192035268,1.7123388586636739,1.30366383170781,-0.4582449828399205,0.15306209366383108,1.2769563637772718
-0.365880323496961,-0.44143086874028964,-1.8737775468533922,-1.6357899429940044,-0.666854892760772,-1.7785510767717045,-0.8857491819505974,0.8588989728948686
1.6903855249616937,-0.5809290041309263,0.30952053485259623,0.22889805862571289,-1.0710141249548288,0.42599081067189787,-0.9161879714847877,0.7451345755496397
-0.7712725168466605,1.2154295504905674,-0.7977579833049706,0.6130850374846587,1.4767561520875445,-0.48114189047221134,0.5101565952888235,-0.9938616986426302
1.2082886592704063,1.9939639364164754,-0.3469675066170314,-0.47449388560910993,-0.3290071951816859,1.3636204149105136,0.3963410538039598,1.2696136715429243
0.3967548826369708,-0.8002973138361792,1.1445828095806754,0.5720024442543735,1.133369138536633,-0.727968955071583,-0.4098577836537716,0.5241165125193088
-1.138212617555071,1.7566008087003744,1.1050969870506968,1.18143609558739,-0.10392251405424359,2.19171919442438,-0.5542485632893045,0.8866073756871791
-1.0008993637179309,-1.0441056804713793,-0.8378170252154314,-0.304397677069935,-0.28086448164945654,0.1621594615148237,0.9466140517811216,0.578359889875977
-1.0157452633205513,0.2881286155763821,0.2366257051933676,-1.1076790161364698,-0.6046633459204934,1.1675802458267683,0.6026783950527236,0.1328697719927559
0.9326454562115625,-0.7965691943067994,-0.24611540281838334,1.739334004525446,-0.2654322812573364,0.1807426341237654,0.7090658453847356,-0.2495398521313237
-0.31695334430529515,0.3424806985241205,-1.145058316320753,0.3197599597174622,0.7713901928735445,-1.0457987083632474,-0.04669429750516393,0.5851533447908711
0.28750428268386746,-0.654027488482697,0.7798964148645559,1.317375547500016,0.4399154624492879,0.5092414237699577,-0.9461776260283522,-1.0017248178493163
-0.6120058500701587,1.0522992046192512,1.1763704786491938,-1.2642871465093757,0.711402863542639,1.021308711042704,-0.6047635547207926,-2.4160117423586764
-0.1379016709859342,-1.8206159174618264,0.8973235698426182,-0.3552177942191698,0.15716237088909524,-1.2491486928510918,-0.3701950218699694,-0.8349616624077878
-2.1667961516619814,1.5345335934805462,1.8033000536538675,0.19763440365186305,0.7700806209565344,-1.53905928037971,0.6143618624990722,0.10559719763358115
1.4388245824791956,1.6025606124330207,0.439473847170425,-1.6437653339492189,1.8990681363471766,1.386069567679034,-1.283304292713376,-1.0814939761032827
-0.6895211241318201,-0.13127433779630165,-0.6432091732807744,1.5770317346990068,-2.015085490213853,-1.5382128493125797,0.24545492735606228,-0.7975465657974092
-1.187453170461904,0.866744490412212,-0.6710617948575974,0.3257702221335254,-1.1068770427649988,1.2462596387892444,1.5475879068857799,0.31950045808635985
-1.481662413750668,2.7328191351532154,-0.905700742893894,0.291453989784058,-0.26283913139047216,1.4641928963997042,0.6331373375123692,-1.4745574267342285
1.5455587810598284,0.14772854620122414,0.5897654666024038,-0.44434092581517165,-0.4662297000859688,-0.8330401256647586,-0.0729516697253178,-0.9368837149398561
0.34838784149246155,-1.362650563504969,0.7395424190710429,0.3800846472361087,0.19817044136713258,0.25725150738402774,0.9689199457842365,-0.15557312891686786
0.04882677791892184,-0.039062576443750455,0.3593351672224157,0.6425502645811477,-1.2677990616860078,0.9197442560641597,-1.5480538244414839,0.42398761134144
-0.7468852224576188,-1.1397884945734775,-0.7169414943634088,-0.04508482820898937,-0.07403147135593025,-1.0995206002282656,0.5401863260214286,-2.250125607656264
-0.4871667655801159,-0.3659994686520272,0.9223623033820229,-0.1934570895506316,-0.5851212675891315,1.0086304502113554,-0.6378642097571119,0.37647405230091097
-0.8052671340886612,0.04480832576854333,0.5428338246382445,1.2505558345511794,-1.5429846428350016,1.1273583292380875,-1.1924133640681154,1.4314254058885376
0.23619998734288422,-0.9064026641863613,-0.42815584577018934,-0.4079070311799672,0.45100054895915304,-1.7486249908480485,0.4262939634648992,1.5446837684945385
-0.5856411392995164,0.06275138079032318,0.13285992466412563,-0.43797011089629634,0.6831666740632076,0.2682193871269852,1.3555432683093955,-0.3958157895788453
1.3535083423297056,-0.936230577526732,0.6185847237399472,-1.3714887572732657,-0.5380624758828892,0.046774872691388095,0.9499857544145095,-0.30616875562430007
-0.5829888690159456,1.3321874324062222,0.8110156474932957,-1.4716287298639337,1.406552677224799,0.35062650257140365,-1.533708593745282,-2.0249818789865346
-0.7491407592766531,-1.1122341505182758,-1.0683934302918559,0.8038091192650922,-0.7790890296340177,0.9086650652613978,0.6881969890869557,0.06236460656000241
0.6239039259317707,-0.7644833336770366,1.0957427442995873,-0.15471276783465318,-0.674444986502715,0.7518424519602349,0.2777822268333764,-1.1138753624364737
0.8450546170637798,0.8661765395656218,-0.26587111858713064,-0.08301089174007019,0.7914256243145478,-0.9182244453737082,-1.2079268744676368,1.0357216663377706
-0.22862171813407087,-0.6447131134992994,0.8190123032940785,1.708849254544345,0.7475531456893083,-0.9192449371191287,-1.42549252606183,-0.2565253835980146
1.1006046049394933,1.6078601601616809,0.026022048064582953,-1.70582959380856,0.11530992467787458,0.32291025897355813,0.33087378977347853,-0.643235459393487
-0.6014093623442868,-0.2718161494051755,1.9435386564294872,0.016738558425730247,-0.6724789816754041,-0.16180834443455058,-0.16914000443353175,0.7578939924401519
0.09059433720874484,0.6542664674378393,0.33528918296115073,-1.181346195194541,0.3859964067894581,-1.0567548192035208,-1.3125140403006683,-0.22976780703046817
-0.8952281457773967,0.062168991543012704,-2.0234351001489403,0.07254958774113086,-2.781451597736323,0.7659614311884558,1.0691797442906683,1.454861676288827
-1.0988706688925047,1.8326229205463094,1.8943234769267683,-0.5340272189467307,0.5135292587669177,0.3316525302232376,-1.307530089022,0.1734161815721895
-0.04429153813683109,0.30401213731201077,-1.418194148347107,-0.7251634597506562,1.5802161416594243,-0.9360551847585106,-0.20284547837419442,-0.8089268322602665
-1.3482080323168628,-1.2488718928907079,-0.01490996662469558,1.0571141949533143,-1.2362808382060975,0.3005369399170824,0.37584324394220336,0.36767046006633997
-0.5706008124664855,-0.6543266731751813,-0.5579811385919838,-0.8621767842872654,-0.4404714879582765,0.6564409367642864,-0.6245225393547905,0.5076200087933916
0.36455002567920913,-1.3236516063504125,-0.1891460944385053,1.4462248626005325,-0.38790667270622053,-1.2233846084310465,-1.4129160153606752,-0.10759672999357928
0.3567613962153703,0.02361536257071732,-0.07449857615175624,0.5879335269877818,-1.3476858029341547,0.8066822026001234,1.6786184733465221,-0.010837034941306422
-1.0902765938077321,-1.3775475534506778,-0.2344958648894545,-2.28272011946092,0.45515902183913853,-0.7085829948745799,-0.21263523181592106,-0.18379548797636786
0.6874027410468724,-0.5906879578077039,-1.037467888430975,0.5090113808349493,0.8740342041412109,-0.5060783531964895,0.38113839020196366,-1.3674954324984454
1.5874939741124903,0.3427250853732335,-1.7508511991346851,0.67182210626717,-0.5647241444985635,1.4457141393806436,0.383327622165555,0.5525622452036316
0.5032659897021267,0.9944717485071011,0.542698491992151,-0.6551540044605365,-0.11089467532983244,-2.1405523654460628,0.5629311629989525,-0.6422446244226587
